,,,,,tRun,pBrakeTotal,rPedal,vCar
926.9754639,0,100,51.49345551,,,,,
927.0529785,0,100,53.55048588,,,,,
927.130249,0.468867148,0,51.85910768,,,,,
927.2072144,0.535650859,0,49.12060279,,,,,
927.2828369,0.43606707,0,46.64950835,,,,,
927.3555298,0.315906289,0,44.64292579,,,,,
927.4246216,0.1516571,0,43.22006697,,,,,
927.4931641,0,100,42.85058332,,,,,
927.5646973,0,100,43.22480482,,,,,
927.6398315,0,100,43.22657637,,,,,
927.7178345,0,100,43.39885902,,,,,
927.7966309,0,100,44.29478649,,,,,
927.8751221,0,100,45.6474908,,,,,
927.9530029,0,100,47.20504189,,,,,
928.0307617,0,100,49.33994809,,,,,
928.1116333,0,100,52.19365827,,,,,
928.1976318,0.270273164,0,52.26056152,,,,,
928.2857056,0.548783086,0,49.50272415,,,,,
928.3734131,0.461250938,0,46.96384411,,,,,
928.4608154,0.34793875,0,44.80363504,,,,,
928.5458374,0.09751416,0,43.22006697,,,,,
928.6254272,0,100,43.58955062,,,,,
928.6992798,0,100,43.58955062,,,,,
928.770752,0,100,43.85636712,,,,,
928.8423462,0,100,45.33727834,,,,,
928.9137573,0,100,48.22920717,,,,,
928.9851074,0,100,51.58807862,,,,,
929.0556641,0,100,54.75189826,,,,,
929.1241455,0,100,57.57936144,,,,,
929.1923218,0,100,60.14661707,,,,,
929.2635498,0,100,62.50488545,,,,,
929.338623,0,100,64.69074415,,,,,
929.4173584,0,100,66.72791674,,,,,
929.4992065,0,100,68.62489017,,,,,
929.5827637,0,100,70.40807279,,,,,
929.6662598,0,100,72.09247467,,,,,
929.7494507,0,100,73.68988551,,,,,
929.8324585,0,100,75.21248637,,,,,
929.9144287,0,100,76.66780976,,,,,
929.9943848,0,100,78.0603738,,,,,
930.0718384,0,100,79.39449749,,,,,
930.1463013,0,100,80.67376511,,,,,
930.2171021,0,100,81.90282526,,,,,
930.2859497,0,100,83.08570166,,,,,
930.3566284,0,100,84.22678885,,,,,
930.4311523,0,100,85.33285715,,,,,
930.5095215,0,100,86.40193588,,,,,
930.5911865,0,100,87.4366343,,,,,
930.6740112,0,100,88.44344807,,,,,
930.7564697,0.057614204,0,89.41191959,,,,,
930.8386841,0.67303875,0,87.70312121,,,,,
930.9193115,0.763570938,0,85.46556502,,,,,
930.9961548,0.754813984,0,83.20280209,,,,,
931.0681763,0.745971172,0,80.91321194,,,,,
931.1358032,0.736957031,0,78.59408233,,,,,
931.1998291,0.727970156,0,76.24375157,,,,,
931.2609253,0.719033125,0,73.8576054,,,,,
931.319519,0.710099531,0,71.43303459,,,,,
931.3760376,0.701290625,0,68.96454596,,,,,
931.4307861,0.690902734,0,66.44745661,,,,,
931.4838867,0.677970078,0,63.8866623,,,,,
931.5355835,0.664037891,0,61.28401698,,,,,
931.5860596,0.65030918,0,58.63340951,,,,,
931.635376,0.63612918,0,55.92624653,,,,,
931.6836548,0.617997031,0,53.15891972,,,,,
931.7310181,0.591170156,0,50.35127999,,,,,
931.7774658,0.554561172,0,47.54713527,,,,,
931.8231201,0.512196563,0,44.79118617,,,,,
931.868042,0.466697891,0,42.10624645,,,,,
931.9122925,0.414619219,0,39.52623638,,,,,
931.9558716,0.347281328,0,37.13045659,,,,,
931.9988403,0.231719355,0,35.09143349,,,,,
932.0412598,0.042801924,0,33.98298597,,,,,
932.0831299,0,100,34.36637418,,,,,
932.1244507,0,100,34.36637418,,,,,
932.1653442,0,100,34.84313924,,,,,
932.2058105,0,100,37.28853943,,,,,
932.2463989,0,100,39.20136062,,,,,
932.2879028,0.290349395,0,37.68944052,,,,,
932.3305054,0.277186914,0,35.46091714,,,,,
932.3743286,0.072359351,0,33.98298597,,,,,
932.4194336,0,100,34.35246619,,,,,
932.4658813,0,100,34.35467718,,,,,
932.5137329,0,100,34.96052463,,,,,
932.5632324,0,100,36.65357137,,,,,
932.6144409,0,100,39.24635647,,,,,
932.6675415,0,100,42.60580469,,,,,
932.7227173,0,100,46.52103021,,,,,
932.7801514,0,100,50.33572404,,,,,
932.8401489,0,100,53.08750521,,,,,
932.9028931,0.496372969,0,51.26862392,,,,,
932.968811,0.600773242,0,48.3622412,,,,,
933.038269,0.584772031,0,45.34820972,,,,,
933.1116943,0.558766211,0,42.2406263,,,,,
933.1895752,0.517484844,0,39.09280205,,,,,
933.2723389,0.459601055,0,36.00401897,,,,,
933.3604126,0.396975391,0,33.0974749,,,,,
933.4542236,0.349002813,0,30.37589237,,,,,
933.553772,0.311122773,0,27.70176731,,,,,
933.6578369,0.182708242,0,25.11538346,,,,,
933.7630615,0,100,24.37641788,,,,,
933.8676758,0,100,25.11538346,,,,,
933.9715576,0,100,25.11838582,,,,,
934.071228,0,100,25.98913574,,,,,
934.1652222,0,100,28.5404801,,,,,
934.258728,0,100,32.43587531,,,,,
934.3570557,0,100,37.08231592,,,,,
934.4605713,0.028322502,0,39.60898397,,,,,
934.5657959,0.458505664,0,36.52327362,,,,,
934.6704712,0.343238242,0,33.71501934,,,,,
934.7741699,0,100,31.76608405,,,,,
934.8745728,0,100,33.61350231,,,,,
934.9692993,0,100,33.61350231,,,,,
935.0571899,0.103447715,0,34.20404101,,,,,
935.1378174,0.398340547,0,31.9986404,,,,,
935.2120972,0.421529961,0,28.2093799,,,,,
935.2816162,0.173748594,0,25.11538346,,,,,
935.3505249,0,100,25.11538346,,,,,
935.4226685,0,100,25.93541779,,,,,
935.4993896,0,100,25.93832745,,,,,
935.5814819,0,100,28.09086841,,,,,
935.6698608,0,100,32.86903842,,,,,
935.765625,0,100,38.22336191,,,,,
935.8696899,0,100,43.30075462,,,,,
935.9829712,0,100,47.65049594,,,,,
936.1067505,0,100,51.29238527,,,,,
936.2429199,0,100,54.46707107,,,,,
936.3881836,0,100,57.30377992,,,,,
936.5334473,0,100,59.8790178,,,,,
936.6765747,0,100,62.24427622,,,,,
936.8172607,0,100,64.43632159,,,,,
936.9491577,0,100,66.48226264,,,,,
937.0670776,0,100,68.39549582,,,,,
937.1704712,0,100,70.18717224,,,,,
937.2642212,0,100,71.87500048,,,,,
937.3587036,0,100,73.47571408,,,,,
937.4610596,0,100,75.00137738,,,,,
937.5708618,0.251561797,0,74.61969891,,,,,
937.6808472,0.385207656,0,73.0826373,,,,,
937.7877808,0.289947344,0,71.86086246,,,,,
937.8937988,0.23131707,0,70.89267934,,,,,
938.0024414,0.219756973,0,70.02593427,,,,,
938.1218262,0.23267123,0,69.11712534,,,,,
938.2566528,0.241529492,0,68.15026057,,,,,
938.3998413,0.237627383,0,67.16543318,,,,,
938.5406494,0.218911602,0,66.20680128,,,,,
938.6792603,0.177411719,0,65.33323097,,,,,
938.8123779,0.104777227,0,64.65010163,,,,,
938.9302979,0,0,64.28061798,,,,,
939.0314331,0,100,64.35172006,,,,,
939.1196289,0.02179395,0,64.35294229,,,,,
939.1986694,0.297673145,0,63.88233644,,,,,
939.2713623,0.547259766,0,61.88269586,,,,,
939.3393555,0.603909688,0,59.52624709,,,,,
939.4036865,0.625018047,0,56.94627479,,,,,
939.4650269,0.625196523,0,54.2255231,,,,,
939.5239258,0.613331797,0,51.40708931,,,,,
939.5806885,0.592113828,0,48.51762896,,,,,
939.6356201,0.558090469,0,45.58999801,,,,,
939.6889038,0.503473398,0,42.7025152,,,,,
939.7407837,0.417735117,0,40.00507855,,,,,
939.7913818,0.301999043,0,37.76268494,,,,,
939.8408813,0.023370803,0,36.19988445,,,,,
939.8892822,0,100,37.3083354,,,,,
939.9373779,0,100,37.3083354,,,,,
939.9860229,0,100,37.668079,,,,,
940.0356445,0,100,39.5382664,,,,,
940.0859985,0,100,42.91025963,,,,,
940.1370239,0,100,46.84783201,,,,,
940.1887207,0,100,50.27550528,,,,,
940.2410889,0.373907969,0,48.92937561,,,,,
940.2942505,0.422894883,0,46.50263499,,,,,
940.3481445,0.301012109,0,44.56923848,,,,,
940.402771,0.144466885,0,43.22006697,,,,,
940.4581299,0,100,42.85058332,,,,,
940.513855,0,100,43.18123377,,,,,
940.5697632,0,100,43.18300874,,,,,
940.6256714,0,100,43.81258321,,,,,
940.6817017,0,100,45.66277208,,,,,
940.7388916,0,100,48.54788253,,,,,
940.7980957,0,100,51.84971438,,,,,
940.8598633,0,100,53.73923084,,,,,
940.9244995,0,100,53.56560237,,,,,
940.9926147,0,100,53.80327078,,,,,
941.0645752,0,100,53.80327078,,,,,
941.1409302,0,100,54.82434274,,,,,
941.2224121,0,100,57.17630428,,,,,
941.3093262,0,100,59.72837476,,,,,
941.4017944,0,100,62.07573922,,,,,
941.4989624,0,100,64.25355043,,,,,
941.5968018,0,100,66.28592338,,,,,
941.6931763,0,100,68.18602104,,,,,
941.7890625,0,100,69.96682788,,,,,
941.8822021,0,100,71.6465949,,,,,
941.9694214,0,100,73.24150635,,,,,
942.0494995,0,100,74.7622052,,,,,
942.1235352,0,100,76.21610037,,,,,
942.1960449,0,100,77.6081769,,,,,
942.2713623,0,100,78.94252718,,,,,
942.3503418,0,100,80.22395773,,,,,
942.4321899,0,100,81.45678069,,,,,
942.5157471,0,100,82.64412715,,,,,
942.5993042,0,100,83.7887849,,,,,
942.6826172,0,100,84.89386443,,,,,
942.7652588,0,100,85.96212605,,,,,
942.8455811,0,100,86.99740812,,,,,
942.921936,0,100,88.0060827,,,,,
942.9935303,0,100,88.99250998,,,,,
943.0616455,0,100,89.9577474,,,,,
943.1286621,0,100,90.90277686,,,,,
943.1956177,0,100,91.82849099,,,,,
943.2624512,0,100,92.73523999,,,,,
943.3286133,0,100,93.6217055,,,,,
943.3928223,0,100,94.48720087,,,,,
943.4543457,0,100,95.33270114,,,,,
943.5133667,0.184095605,0,95.60146084,,,,,
943.5702515,0.687474922,0,93.97418095,,,,,
943.6253662,0.788844375,0,91.78907757,,,,,
943.678833,0.772703047,0,89.5991608,,,,,
943.730835,0.754592969,0,87.41120098,,,,,
943.7816162,0.735384688,0,85.2280202,,,,,
943.8312378,0.715461563,0,83.05269464,,,,,
943.8798218,0.695690859,0,80.88647399,,,,,
943.9274902,0.6795,0,78.72792316,,,,,
943.9741821,0.674479219,0,76.55788477,,,,,
944.0201416,0.682868906,0,74.32658391,,,,,
944.0653076,0.695703203,0,71.99352914,,,,,
944.1098022,0.700321953,0,69.55561681,,,,,
944.1536255,0.688737188,0,67.05030342,,,,,
944.1967773,0.661536172,0,64.53354365,,,,,
944.2394409,0.625388789,0,62.05180964,,,,,
944.2814941,0.587471836,0,59.62688177,,,,,
944.3230591,0.561750742,0,57.26036336,,,,,
944.3641968,0.568174023,0,54.8624893,,,,,
944.4047852,0.594960039,0,52.2495752,,,,,
944.4449463,0.595706953,0,49.39021394,,,,,
944.4847412,0.526178945,0,46.49367428,,,,,
944.5240479,0.369891172,0,44.01482075,,,,,
944.5630493,0.084191699,0,42.48109967,,,,,
944.6016235,0,100,42.92765922,,,,,
944.6398315,0.105337441,0,42.92765922,,,,,
944.6777344,0.388910195,0,41.57594712,,,,,
944.7153931,0.470806172,0,38.34589027,,,,,
944.7532959,0.275969043,0,35.83040079,,,,,
944.7919922,0.032368516,0,34.72194984,,,,,
944.831665,0,100,35.24913867,,,,,
944.8722534,0,100,35.25129817,,,,,
944.9139404,0.050267617,0,35.70826382,,,,,
944.956665,0.252518301,0,34.41363252,,,,,
945.0004883,0.099901865,0,32.13556771,,,,,
945.0455322,0,100,32.90774803,,,,,
945.0918579,0,100,32.90774803,,,,,
945.1395264,0,100,34.06155532,,,,,
945.1886597,0,100,37.00202309,,,,,
945.2394409,0,100,38.01710406,,,,,
945.2920532,0,100,38.4512525,,,,,
945.3467407,0,100,38.45324377,,,,,
945.4035034,0,100,39.95046624,,,,,
945.4625854,0,100,43.48528015,,,,,
945.5241089,0,100,47.39722694,,,,,
945.5882568,0,100,50.89994021,,,,,
945.6553955,0,100,53.98711654,,,,,
945.7261353,0,100,56.76237753,,,,,
945.8010864,0,100,59.29224535,,,,,
945.8805542,0,100,61.62297927,,,,,
945.9636841,0,100,63.78818368,,,,,
946.0478516,0,100,65.8078537,,,,,
946.1315918,0,100,67.69498063,,,,,
946.2167358,0,100,68.34137447,,,,,
946.3066406,0.412962539,0,67.72174605,,,,,
946.4036255,0.683660234,0,65.17968342,,,,,
946.5054932,0.663970156,0,62.60891216,,,,,
946.6082764,0.641325313,0,60.02690053,,,,,
946.7102661,0.619249141,0,57.43253271,,,,,
946.8115845,0.59926707,0,54.81784021,,,,,
946.9141235,0.581241484,0,52.16689629,,,,,
947.0221558,0.565018086,0,49.46839876,,,,,
947.1326904,0.550814258,0,46.70129855,,,,,
947.2419434,0.538987813,0,43.8442959,,,,,
947.3493042,0.527943047,0,40.85998928,,,,,
947.4505005,0.506899297,0,37.72805057,,,,,
947.5463867,0.451210547,0,34.5290438,,,,,
947.6403809,0.338394375,0,31.61145504,,,,,
947.7338867,0.097337441,0,29.54918557,,,,,
947.8255615,0,100,30.03000871,,,,,
947.9117432,0,100,30.03253213,,,,,
947.9909058,0,100,30.47425769,,,,,
948.0640259,0,100,33.69466032,,,,,
948.1325684,0,100,36.86850841,,,,,
948.1975098,0,100,38.04730271,,,,,
948.2594604,5.4899E-05,0,37.67781906,,,,,
948.3189087,0,100,37.86481308,,,,,
948.3762817,0,100,37.86481308,,,,,
948.4317627,0,100,38.25967513,,,,,
948.4855957,0,100,39.39735999,,,,,
948.5384521,0,100,40.88189669,,,,,
948.5913086,0,100,42.15910095,,,,,
948.6453857,0,100,42.7108442,,,,,
948.7016602,0,100,42.85058332,,,,,
948.7603149,0,100,43.22006697,,,,,
948.8215332,0,100,43.22006697,,,,,
948.8855591,0,100,43.43340756,,,,,
948.9527588,0,100,44.58716678,,,,,
949.0234985,0,100,46.87643421,,,,,
949.0982666,0.01724496,0,48.82328553,,,,,
949.1776733,0.513109531,0,46.4591944,,,,,
949.2625732,0.5150075,0,43.51556806,,,,,
949.3540649,0.407975391,0,40.85570119,,,,,
949.4535522,0.256972969,0,38.78626658,,,,,
949.5623169,0.06185749,0,37.67781906,,,,,
949.6798706,0,100,37.86841796,,,,,
949.8005371,0,100,37.87042983,,,,,
949.9202271,0,100,38.30576274,,,,,
950.0390625,0,100,40.28220158,,,,,
950.151123,0,100,43.63665103,,,,,
950.2530518,0,100,47.42477171,,,,,
950.348999,0,100,51.05625836,,,,,
950.4439697,0,100,54.22650157,,,,,
950.5391235,0,100,57.06122945,,,,,
950.6340942,0,100,59.63580129,,,,,
950.7285156,0,100,62.00117644,,,,,
950.821106,0,100,64.19378486,,,,,
950.9107056,0,100,66.23979457,,,,,
950.9972534,0,100,67.97559183,,,,,
951.0819702,0.434924492,0,66.95486663,,,,,
951.1660156,0.552194531,0,64.64870088,,,,,
951.2495728,0.40293375,0,62.74919373,,,,,
951.3327637,0.282273711,0,61.42295272,,,,,
951.4157104,0.310360195,0,60.35481469,,,,,
951.4974365,0.451166836,0,58.76740141,,,,,
951.5760498,0.567197266,0,56.5387922,,,,,
951.6511841,0.61388918,0,53.8883461,,,,,
951.7266235,0.603682773,0,51.06014134,,,,,
951.8065186,0.554061094,0,48.23561014,,,,,
951.8917236,0.469788008,0,45.58457008,,,,,
951.9820557,0.347049492,0,43.32385336,,,,,
952.0760498,0.085855,0,41.7421358,,,,,
952.1712646,0,100,42.2080553,,,,,
952.2661743,0,100,42.2080553,,,,,
952.3605957,0.291325742,0,42.02390399,,,,,
952.4520874,0.517585352,0,38.70397905,,,,,
952.5377197,0.361737461,0,35.75233613,,,,,
952.6166992,0.078967266,0,33.98298597,,,,,
952.6896973,0,100,34.56593037,,,,,
952.7579956,0,100,34.56813107,,,,,
952.8226318,0.237795,0,34.48918406,,,,,
952.8842163,0.382908828,0,31.08023217,,,,,
952.9433594,0,100,28.81021827,,,,,
953.0003052,0,100,31.02711675,,,,,
953.0554199,0,100,31.02711675,,,,,
953.1090088,0,100,31.58707571,,,,,
953.1622925,0,100,34.66159375,,,,,
953.2169189,0,100,38.70756677,,,,,
953.2733765,0.235826816,0,37.71867443,,,,,
953.3312988,0.279477363,0,35.62067882,,,,,
953.3903198,0.056865396,0,33.98298597,,,,,
953.4506836,0,100,34.72194984,,,,,
953.5130615,0,100,34.7241368,,,,,
953.578125,0,100,34.79120142,,,,,
953.6466675,0,100,36.39274585,,,,,
953.7190552,0,100,39.77063736,,,,,
953.7957153,0,100,43.80290838,,,,,
953.8765869,0.034241333,0,45.95353875,,,,,
953.9611206,0.472514688,0,43.20713401,,,,,
954.0467529,0.377807188,0,40.76234837,,,,,
954.131958,0.27893377,0,38.79797044,,,,,
954.2172852,0.168910625,0,37.3083354,,,,,
954.3063965,0.045490244,0,36.5693681,,,,,
954.4029541,0,100,36.5693681,,,,,
954.5060425,0,100,36.94069883,,,,,
954.6109619,0,100,36.94069883,,,,,
954.7149658,0,100,37.20969199,,,,,
954.8190308,0,100,38.75048894,,,,,
954.9287109,0,100,40.82963271,,,,,
955.0487671,0.414358203,0,38.70085138,,,,,
955.1689453,0.422451445,0,35.68837515,,,,,
955.28479,0.328448242,0,33.15322703,,,,,
955.3996582,0.260667813,0,31.02711675,,,,,
955.5081787,0.136036836,0,29.17970192,,,,,
955.6061401,0,100,28.81021827,,,,,
955.7002563,0,100,29.56765976,,,,,
955.7982788,0,100,29.57021751,,,,,
955.9016113,0,100,30.19624888,,,,,
956.0062256,0,100,32.93671071,,,,,
956.1098022,0,100,35.78283346,,,,,
956.2131958,0.280990918,0,34.4309291,,,,,
956.314209,0.330858945,0,31.81167041,,,,,
956.4086304,0.212865898,0,29.54918557,,,,,
956.4946899,0.049687681,0,28.44073462,,,,,
956.5747681,0,100,28.63322523,,,,,
956.6553955,0,100,28.63322523,,,,,
956.7410278,0,100,29.34040431,,,,,
956.8314209,0,100,32.14896415,,,,,
956.9259033,0,100,35.47754082,,,,,
957.0231934,0.231168359,0,34.74666219,,,,,
957.121521,0.336454297,0,32.18021679,,,,,
957.2193604,0.306104043,0,29.82701586,,,,,
957.3166504,0.254747754,0,27.33228366,,,,,
957.4136353,0.099817549,0,25.48486712,,,,,
957.5083008,0,100,25.48486712,,,,,
957.5986328,0,100,26.36638878,,,,,
957.6890259,0,100,26.36925037,,,,,
957.7857056,0,100,27.63619615,,,,,
957.8901367,0,100,31.17234216,,,,,
958.0021973,0,100,35.67277458,,,,,
958.121582,0,100,40.61004365,,,,,
958.2456055,0,100,45.40784141,,,,,
958.3687744,0,100,49.38751199,,,,,
958.4903564,0,100,51.87799385,,,,,
958.6106567,0.375665898,0,50.56088179,,,,,
958.7245483,0.466716523,0,48.19760777,,,,,
958.8291626,0.432685156,0,45.90326948,,,,,
958.9315796,0.400493438,0,43.66840836,,,,,
959.0401001,0.364114648,0,41.50191649,,,,,
959.1572876,0.314621465,0,39.46242304,,,,,
959.281311,0.225492246,0,37.67781906,,,,,
959.4072876,0.060492935,0,36.5693681,,,,,
959.5328369,0,100,36.76014553,,,,,
959.6568604,0,100,36.76221577,,,,,
959.7738037,0,100,37.07510958,,,,,
959.880127,0,100,39.04991421,,,,,
959.9824829,0,100,42.78609019,,,,,
960.0899048,0,100,46.8747382,,,,,
960.2058716,0.24817207,0,47.07799197,,,,,
960.331665,0.518184492,0,44.14515626,,,,,
960.4678345,0.404465781,0,41.51659353,,,,,
960.6088867,0.25439752,0,39.52523388,,,,,
960.7475586,0.046555439,0,38.41678293,,,,,
960.8839111,0,100,38.79858499,,,,,
961.0170288,0,100,38.80055223,,,,,
961.1392822,0,100,39.25343578,,,,,
961.2468872,0,100,41.15426471,,,,,
961.3411255,0,100,44.29137044,,,,,
961.4246826,0,100,47.85207086,,,,,
961.5005493,0,100,50.43307657,,,,,
961.5715332,0.387224453,0,49.42787641,,,,,
961.6417236,0.558122656,0,46.53721443,,,,,
961.7145386,0.500099297,0,43.72392704,,,,,
961.7909546,0.417500742,0,41.10835563,,,,,
961.8712158,0.309829004,0,38.90554711,,,,,
961.9556274,0.088037334,0,37.3083354,,,,,
962.0444946,0,100,37.67781906,,,,,
962.1376953,0,100,37.67781906,,,,,
962.2344971,0,100,38.15420989,,,,,
962.3325806,0,100,39.91381313,,,,,
962.4303589,0,100,42.87311214,,,,,
962.527771,0,100,46.45698684,,,,,
962.6221924,0,100,50.1345817,,,,,
962.710083,0,100,53.47301173,,,,,
962.7902222,0,100,56.3575969,,,,,
962.8667603,0.277419922,0,55.50374702,,,,,
962.9456177,0.317599766,0,53.78278817,,,,,
963.029541,0.208866836,0,52.55634071,,,,,
963.1182861,0.067147896,0,51.7181841,,,,,
963.2105103,0,100,51.7181841,,,,,
963.3036499,0,100,51.90325552,,,,,
963.3963013,0,100,51.90474554,,,,,
963.4884033,0,100,52.09340468,,,,,
963.5778198,0,100,52.66781065,,,,,
963.6619873,0,100,53.61122306,,,,,
963.7399902,0,100,55.00108172,,,,,
963.8131714,0,100,56.97764759,,,,,
963.8851929,0,100,59.37748546,,,,,
963.960083,0.296445039,0,59.42700629,,,,,
964.0397339,0.623586758,0,56.74783783,,,,,
964.1245117,0.568937734,0,54.1306734,,,,,
964.2143555,0.488702266,0,51.68813652,,,,,
964.3087158,0.37355207,0,49.57162553,,,,,
964.4046021,0.14074623,0,48.02335102,,,,,
964.5,0,100,48.02335102,,,,,
964.5948486,0,100,48.27631789,,,,,
964.6869507,0,100,48.27631789,,,,,
964.7738037,0,100,49.50786712,,,,,
964.854248,0,100,52.35876549,,,,,
964.9287109,0,100,55.42302504,,,,,
964.9981079,0,100,58.1751976,,,,,
965.0635986,0,100,60.68301038,,,,,
965.1278687,0,100,62.99293209,,,,,
965.1936646,0,100,65.13848472,,,,,
965.2612915,0,100,67.1425473,,,,,
965.3302002,0,100,69.01246005,,,,,
965.3997192,0,100,70.77116378,,,,,
965.4691162,0,100,72.43121723,,,,,
965.5383911,0,100,74.00835144,,,,,
965.6075439,0,100,75.51282487,,,,,
965.6761475,0,100,76.95181985,,,,,
965.7438354,0,100,78.33013601,,,,,
965.8099976,0,100,79.65173529,,,,,
965.8742065,0,100,80.9207307,,,,,
965.9360352,0,100,82.14034948,,,,,
965.996521,0,100,83.31452609,,,,,
966.0584106,0,100,84.44958454,,,,,
966.123291,0,100,85.54564842,,,,,
966.1912231,0,100,86.60542312,,,,,
966.262207,0,100,87.63276757,,,,,
966.3359375,0,100,88.63398518,,,,,
966.4107666,0,100,89.61328509,,,,,
966.4854126,0,100,90.57169726,,,,,
966.5598755,0,100,91.51018299,,,,,
966.6334229,0,100,92.42962119,,,,,
966.7040405,0,100,93.33030024,,,,,
966.770752,0.138222725,0,93.99046131,,,,,
966.8340454,0.702339844,0,92.18610255,,,,,
966.8945313,0.747195156,0,90.05247694,,,,,
966.9526367,0.715331172,0,87.95617735,,,,,
967.0087891,0.680432109,0,85.90821069,,,,,
967.0631104,0.642859336,0,83.91919251,,,,,
967.1159668,0.603197266,0,81.99999925,,,,,
967.1673584,0.561819063,0,80.1596397,,,,,
967.2175903,0.518718594,0,78.40834487,,,,,
967.2666626,0.474373008,0,76.75638009,,,,,
967.3147583,0.429274727,0,75.21222544,,,,,
967.3619385,0.383850664,0,73.78391467,,,,,
967.4082642,0.339077266,0,72.4776001,,,,,
967.4537354,0.301275371,0,71.29503955,,,,,
967.4985352,0.304929668,0,70.20066482,,,,,
967.5426025,0.382203906,0,68.96577506,,,,,
967.5860596,0.49998082,0,67.32347138,,,,,
967.6289673,0.598615195,0,65.23105133,,,,,
967.6712646,0.649838203,0,62.7995248,,,,,
967.7130127,0.654931602,0,60.18817283,,,,,
967.7542725,0.627677773,0,57.53061308,,,,,
967.7950439,0.579603477,0,54.92327798,,,,,
967.8353882,0.514341406,0,52.44545785,,,,,
967.8753052,0.429004922,0,50.19537038,,,,,
967.9147949,0.323618711,0,48.30942791,,,,,
967.9538574,0.159607354,0,46.91490006,,,,,
967.9926147,0,100,46.54541641,,,,,
968.0309448,0,100,46.91295342,,,,,
968.0695801,0,100,46.9145945,,,,,
968.1090698,0,100,47.14996266,,,,,
968.1494141,0,100,48.28527174,,,,,
968.1907959,0,100,50.23017298,,,,,
968.2331543,0,100,52.40736278,,,,,
968.2764893,0,100,54.70052692,,,,,
968.3208008,0,100,57.04580397,,,,,
968.3661499,0,100,59.41804557,,,,,
968.4124756,0,100,61.75983447,,,,,
968.4597778,0,100,63.97804788,,,,,
968.5080566,0,100,66.04681987,,,,,
968.557251,0,100,67.98070047,,,,,
968.6072388,0,100,69.79077211,,,,,
968.6580811,0.478102578,0,68.72871775,,,,,
968.7097168,0.66964625,0,66.23977397,,,,,
968.7624512,0.632952109,0,63.7866456,,,,,
968.8167114,0.593377305,0,61.39590578,,,,,
968.8728638,0.555201992,0,59.07264256,,,,,
968.9313354,0.51888668,0,56.81480631,,,,,
968.9924316,0.483067656,0,54.62406557,,,,,
969.0563354,0.44449918,0,52.50957675,,,,,
969.1233521,0.39933332,0,50.50333065,,,,,
969.1933594,0.343762578,0,48.6554901,,,,,
969.2663574,0.270823184,0,47.04546903,,,,,
969.3418579,0.176968008,0,45.80645254,,,,,
969.4188232,0.033263342,0,45.06748523,,,,,
969.4957275,0,100,45.25561908,,,,,
969.5723877,0,100,45.25561908,,,,,
969.6488037,0,100,45.6347089,,,,,
969.7241821,0,100,47.02490745,,,,,
969.7971191,0,100,49.32169364,,,,,
969.8671875,0,100,52.06747696,,,,,
969.9343262,0,100,54.97717617,,,,,
969.9986572,0,100,57.7460857,,,,,
970.0604248,0,100,60.2681189,,,,,
970.119751,0,100,62.59034528,,,,,
970.1769409,0,100,64.74668511,,,,,
970.2322388,0,100,66.76004486,,,,,
970.2858887,0,100,68.64312059,,,,,
970.3380737,0.093299268,0,69.55042577,,,,,
970.3899536,0.600492813,0,67.67232822,,,,,
970.4432373,0.680582813,0,65.14384742,,,,,
970.4985352,0.666130781,0,62.5783084,,,,,
970.5559692,0.650316445,0,59.97182473,,,,,
970.6156616,0.629226484,0,57.32807685,,,,,
970.6777344,0.597017109,0,54.67523092,,,,,
970.7422485,0.544388594,0,52.07308685,,,,,
970.8093262,0.45942207,0,49.65175357,,,,,
970.8791504,0.340196133,0,47.61931882,,,,,
970.9516602,0.087930127,0,46.17593619,,,,,
971.0267944,0,100,46.54541641,,,,,
971.104248,0,100,46.54706779,,,,,
971.1833496,0,100,46.84730673,,,,,
971.2629395,0,100,48.21238781,,,,,
971.3424072,0,100,50.74975035,,,,,
971.4215088,0,100,53.30704621,,,,,
971.4990845,0.461381484,0,51.58577492,,,,,
971.5737305,0.493167266,0,48.92789932,,,,,
971.6446533,0.337052461,0,46.76459004,,,,,
971.711792,0.075226938,0,45.43696888,,,,,
971.7755737,0,100,45.80475652,,,,,
971.8365479,0,100,45.80475652,,,,,
971.8950806,0,100,46.54110428,,,,,
971.9515381,0.327760625,0,45.92444561,,,,,
972.0061646,0.481268555,0,42.96400333,,,,,
972.0593262,0.162525117,0,40.63368484,,,,,
972.1113281,0,100,41.00316849,,,,,
972.1636963,0,100,41.0050293,,,,,
972.2178345,0,100,41.26046809,,,,,
972.2741699,0,100,43.27639589,,,,,
972.3328247,0,100,47.05539792,,,,,
972.394104,0,100,50.32844217,,,,,
972.458313,0,100,50.24025293,,,,,
972.5256958,0,100,50.24025293,,,,,
972.5963745,0,100,50.39922497,,,,,
972.6702881,0,100,50.39922497,,,,,
972.7469482,0,100,51.49345551,,,,,
972.8244629,0,100,53.55048588,,,,,
972.9017334,0.468867148,0,51.85910768,,,,,
972.9786987,0.535650859,0,49.12060279,,,,,
973.0543213,0.43606707,0,46.64950835,,,,,
973.1270142,0.315906289,0,44.64292579,,,,,
973.196106,0.1516571,0,43.22006697,,,,,
973.2646484,0,100,42.85058332,,,,,
973.3361816,0,100,43.22480482,,,,,
973.4113159,0,100,43.22657637,,,,,
973.4893188,0,100,43.39885902,,,,,
