50.50627518,100,,50.50627518,100
50.56679535,100,,50.56679535,100
50.62868881,0,,50.62868881,0
50.69353485,0,,50.69353485,0
50.76148224,0,,50.76148224,0
50.83248901,0,,50.83248901,0
50.90616226,0,,50.90616226,0
50.9810257,0,,50.9810257,0
51.05569077,100,,51.05569077,100
51.13015747,100,,51.13015747,100
51.20368958,100,,51.20368958,100
51.27427673,100,,51.27427673,100
51.34098434,100,,51.34098434,100
51.40428162,100,,51.40428162,100
51.46477509,100,,51.46477509,100
51.52291107,100,,51.52291107,100
51.57902908,100,,51.57902908,100
51.6333847,100,,51.6333847,100
51.68619156,100,,51.68619156,100
51.73762894,100,,51.73762894,100
51.7878418,100,,51.7878418,100
51.83694077,100,,51.83694077,100
51.88502884,100,,51.88502884,100
51.93218613,100,,51.93218613,100
51.97849274,100,,51.97849274,100
52.02400589,100,,52.02400589,100
52.06878281,100,,52.06878281,100
52.11287689,100,,52.11287689,100
52.15633392,100,,52.15633392,100
52.19919586,100,,52.19919586,100
52.24148941,100,,52.24148941,100
52.28325653,100,,52.28325653,100
52.32452393,100,,52.32452393,100
52.36531448,100,,52.36531448,100
52.40565491,100,,52.40565491,100
52.44555664,100,,52.44555664,100
52.48504639,100,,52.48504639,100
52.52413559,100,,52.52413559,100
52.56284332,100,,52.56284332,100
52.60122681,100,,52.60122681,100
52.63985062,0,,52.63985062,0
52.67930222,0,,52.67930222,0
52.71969604,0,,52.71969604,0
52.76105118,0,,52.76105118,0
52.8033905,0,,52.8033905,0
52.84672546,0,,52.84672546,0
52.89106369,0,,52.89106369,0
52.936409,0,,52.936409,0
52.98274994,0,,52.98274994,0
53.03006363,0,,53.03006363,0
53.07831955,0,,53.07831955,0
53.12747955,0,,53.12747955,0
53.17749023,0,,53.17749023,0
53.22830582,0,,53.22830582,0
53.27997208,0,,53.27997208,0
53.33272934,0,,53.33272934,0
53.38697433,0,,53.38697433,0
53.44313431,0,,53.44313431,0
53.50159454,0,,53.50159454,0
53.56267548,0,,53.56267548,0
53.62661362,0,,53.62661362,0
53.69358063,0,,53.69358063,0
53.76363373,0,,53.76363373,0
53.83662796,0,,53.83662796,0
53.91213608,0,,53.91213608,0
53.98906708,0,,53.98906708,0
54.06600189,100,,54.06600189,100
54.14263535,100,,54.14263535,100
54.21907425,100,,54.21907425,100
54.29441452,100,,54.29441452,100
54.36740112,100,,54.36740112,100
54.43745422,100,,54.43745422,100
54.50458527,100,,54.50458527,100
54.56892776,100,,54.56892776,100
54.63066483,100,,54.63066483,100
54.69000244,100,,54.69000244,100
54.74718475,100,,54.74718475,100
54.80248261,100,,54.80248261,100
54.85613251,100,,54.85613251,100
54.90832138,100,,54.90832138,100
54.96022797,100,,54.96022797,100
55.01350021,0,,55.01350021,0
55.06879807,0,,55.06879807,0
55.12623596,0,,55.12623596,0
55.18592072,0,,55.18592072,0
55.24796677,0,,55.24796677,0
55.31248856,0,,55.31248856,0
55.37960052,0,,55.37960052,0
55.44940186,0,,55.44940186,0
55.52191162,0,,55.52191162,0
55.5970459,0,,55.5970459,0
55.67448044,0,,55.67448044,0
55.75360489,0,,55.75360489,0
55.83320999,0,,55.83320999,0
55.91265106,100,,55.91265106,100
55.99176025,100,,55.99176025,100
56.06935501,100,,56.06935501,100
56.14398575,100,,56.14398575,100
56.21490097,100,,56.21490097,100
56.28207016,100,,56.28207016,100
56.34585953,100,,56.34585953,100
56.40678406,100,,56.40678406,100
56.46530914,100,,56.46530914,100
56.52177429,100,,56.52177429,100
56.57645035,100,,56.57645035,100
56.62955093,100,,56.62955093,100
56.6815834,100,,56.6815834,100
56.73397827,0,,56.73397827,0
56.78811646,0,,56.78811646,0
56.84441376,0,,56.84441376,0
56.9030838,0,,56.9030838,0
56.96438217,0,,56.96438217,0
57.0285759,0,,57.0285759,0
57.09593201,0,,57.09593201,0
57.16661453,0,,57.16661453,0
57.24053574,0,,57.24053574,0
57.31719208,0,,57.31719208,0
57.39474106,0,,57.39474106,0
57.47197723,100,,57.47197723,100
57.54896545,100,,57.54896545,100
57.62460327,100,,57.62460327,100
57.697258,100,,57.697258,100
57.76635742,100,,57.76635742,100
57.83490753,100,,57.83490753,100
57.90644073,0,,57.90644073,0
57.98157883,0,,57.98157883,0
58.05956268,0,,58.05956268,0
58.1383667,0,,58.1383667,0
58.2168541,100,,58.2168541,100
58.29471588,100,,58.29471588,100
58.37247467,100,,58.37247467,100
58.45336533,0,,58.45336533,0
58.53937531,0,,58.53937531,0
58.62745285,0,,58.62745285,0
58.71512604,100,,58.71512604,100
58.80252838,100,,58.80252838,100
58.88758469,100,,58.88758469,100
58.96718216,100,,58.96718216,100
59.04101563,100,,59.04101563,100
59.11251068,100,,59.11251068,100
59.18406677,100,,59.18406677,100
59.25551224,100,,59.25551224,100
59.32684708,100,,59.32684708,100
59.39741135,100,,59.39741135,100
59.46586227,100,,59.46586227,100
59.53407288,100,,59.53407288,100
59.60527802,0,,59.60527802,0
59.68035507,0,,59.68035507,0
59.75911713,0,,59.75911713,0
59.84095001,0,,59.84095001,0
59.92448807,0,,59.92448807,0
60.00802231,100,,60.00802231,100
60.09119034,100,,60.09119034,100
60.17419434,100,,60.17419434,100
60.25618744,100,,60.25618744,100
60.33612823,100,,60.33612823,100
60.41356659,100,,60.41356659,100
60.48804092,100,,60.48804092,100
60.55885696,100,,60.55885696,100
60.62769318,100,,60.62769318,100
60.698349,0,,60.698349,0
