a0,a1,a2,a3,a4,p1,p2,p3,p4,v_final,maxSlip
34.6666666666667,321.791666666667,-827.270833333333,895.499999999999,-338.4375,34.6666666666667,79,80,86.25,7.90833224662402,0.499233957288584
29.6666666666667,402.916666666667,-1084.95833333333,1192.5,-452.624999999999,29.6666666666667,82,80,87.5,7.9080040483426,0.481840016844685
31.3333333333333,301.583333333333,-663.416666666666,636.749999999999,-221.25,31.3333333333333,79,82.5,85,7.90787672425407,0.452126885776358
34.6666666666667,274.541666666667,-611.270833333333,605.25,-216.9375,34.6666666666667,78,82.5,86.25,7.90696562320115,0.4958756228153
29.6666666666667,342.791666666667,-819.208333333333,831.374999999999,-299.624999999999,29.6666666666667,80,81.25,85,7.90635562438011,0.432217850803075
28,384,-974.999999999999,1026,-377.999999999999,28,81,80,85,7.90484776708405,0.412301772709477
29.6666666666667,320.541666666667,-731.020833333333,726.749999999999,-259.6875,29.6666666666667,79,82.5,86.25,7.90384125501883,0.430630171777289
23,407.75,-1006.5625,1042.875,-380.812499999999,23,81,81.25,86.25,7.9014195952823,0.345345648330895
29.6666666666667,367.791666666667,-947.020833333333,1017,-381.187499999999,29.6666666666667,80,80,86.25,7.89990518047739,0.433989761047099
26.3333333333333,347.583333333333,-783.166666666666,758.249999999999,-264,26.3333333333333,80,82.5,85,7.89913847466902,0.386847624534231
24.6666666666667,366.541666666667,-850.770833333333,848.249999999999,-302.437499999999,24.6666666666667,80,82.5,86.25,7.89891005840394,0.365312040932693
31.3333333333333,326.583333333333,-791.229166666666,822.374999999999,-302.812499999999,31.3333333333333,79,81.25,86.25,7.89882007439761,0.453898395851699
34.6666666666667,266.416666666667,-567.833333333333,537.75,-186,34.6666666666667,78,82.5,85,7.89855056966939,0.495300745953462
